CustomerID,Sex,MaritalStatus,Age,DriverRating
9345,Male,Single,31,3
9346,Male,Married,32,4
9347,Female,Single,21,3
9348,Female,Married,47,3
9349,Male,Married,32,4
9350,Male,Single,30,3
9351,Male,Married,26,2
9352,Male,Married,46,3
9353,Male,Married,62,2
9354,Male,Married,70,1
9355,Male,Married,48,1
9356,Female,Single,33,1
9357,Male,Single,25,1
9358,Male,Married,49,2
9359,Male,Married,29,3
9360,Male,Single,34,3
9361,Male,Married,29,3
9362,Male,Single,34,4
9363,Male,Married,78,4
9364,Male,Married,45,1
9365,Male,Married,55,2
9366,Female,Single,43,1
9367,Male,Married,36,2
9368,Male,Married,39,4
9369,Male,Married,55,3
9370,Male,Married,71,2
9371,Male,Married,29,4
9372,Male,Single,32,3
9373,Female,Divorced,30,1
9374,Male,Married,21,2
9375,Male,Married,58,2
9376,Male,Married,51,1
9377,Male,Married,74,3
9378,Male,Married,27,3
9379,Male,Married,52,2
9380,Male,Single,34,2
9381,Male,Married,48,4
9382,Male,Married,75,3
9383,Male,Married,29,2
9384,Male,Single,31,3
9385,Male,Married,42,4
9386,Male,Married,27,1
9387,Male,Married,55,2
9388,Male,Single,24,3
9389,Female,Married,32,1
9390,Male,Single,30,4
9391,Male,Married,66,4
9392,Female,Single,25,3
9393,Male,Single,26,1
9394,Male,Married,55,4
9395,Male,Married,78,1
9396,Female,Married,22,1
9397,Male,Married,36,2
9398,Male,Married,59,4
9399,Female,Married,52,4
9400,Male,Married,47,1
9401,Female,Single,33,1
9402,Female,Married,28,1
9403,Male,Married,48,1
9404,Male,Single,33,2
9405,Male,Married,46,3
9406,Male,Married,40,2
9407,Male,Married,50,1
9408,Male,Single,35,1
9409,Male,Married,44,4
9410,Male,Single,24,3
9411,Male,Married,31,3
9412,Male,Married,49,1
9413,Female,Married,33,2
9414,Male,Married,60,1
9415,Male,Single,31,4
9416,Male,Single,30,2
9417,Female,Married,45,4
9418,Male,Married,50,1
9419,Male,Single,30,1
9420,Male,Married,57,3
9421,Male,Married,36,1
9422,Male,Married,52,4
9423,Male,Married,50,2
9424,Male,Married,25,3
9425,Male,Single,42,3
9426,Male,Single,30,3
9427,Male,Married,61,3
9428,Female,Single,29,3
9429,Male,Married,34,1
9430,Male,Single,30,4
9431,Male,Married,42,4
9432,Male,Married,45,2
9433,Male,Married,59,2
9434,Male,Married,27,3
9435,Female,Married,27,2
9436,Male,Single,22,3
9437,Female,Married,49,3
9438,Male,Single,42,2
9439,Male,Married,45,4
9440,Male,Married,72,3
9441,Male,Single,18,3
9442,Male,Married,32,1
9443,Male,Married,35,1
9444,Male,Married,35,3
9445,Male,Single,35,1
9446,Male,Married,31,3
9447,Female,Married,32,1
9448,Male,Single,35,1
9449,Female,Married,37,1
9450,Male,Married,65,1
9451,Male,Married,30,4
9452,Male,Single,44,2
9453,Male,Married,46,1
9454,Male,Married,58,3
9455,Male,Married,49,4
9456,Male,Single,0,2
9457,Male,Married,41,1
9458,Male,Married,29,1
9459,Female,Single,33,2
9460,Male,Married,55,4
9461,Male,Married,29,1
9462,Male,Single,0,3
9463,Male,Married,71,3
9464,Male,Married,47,3
9465,Male,Married,63,3
9466,Male,Single,27,4
9467,Female,Married,49,2
9468,Male,Married,39,2
9469,Female,Married,53,4
9470,Male,Single,23,2
9471,Male,Married,26,1
9472,Male,Single,46,3
9473,Female,Single,34,3
9474,Male,Divorced,58,2
9475,Male,Married,28,4
9476,Male,Married,52,3
9477,Male,Married,48,4
9478,Female,Married,43,2
9479,Male,Married,29,1
9480,Male,Married,59,4
9481,Male,Married,49,3
9482,Male,Married,42,1
9483,Female,Married,44,3
9484,Female,Married,49,1
9485,Male,Married,43,1
9486,Male,Married,26,2
9487,Male,Married,54,4
9488,Male,Single,27,2
9489,Male,Single,32,4
9490,Female,Married,43,1
9491,Female,Married,47,4
9492,Male,Married,32,3
9493,Male,Married,55,4
9494,Male,Single,53,1
9495,Male,Married,36,4
9496,Male,Single,55,4
9497,Male,Married,42,3
9498,Male,Single,28,1
9499,Male,Married,43,4
9500,Male,Married,48,4
9501,Male,Single,28,2
9502,Male,Married,53,1
9503,Male,Married,50,3
9504,Male,Married,48,1
9505,Female,Single,27,1
9506,Female,Married,38,3
9507,Male,Married,49,2
9508,Male,Married,57,4
9509,Female,Married,28,3
9510,Male,Married,38,2
9511,Male,Single,29,1
9512,Male,Single,32,2
9513,Male,Married,43,2
9514,Male,Married,26,3
9515,Male,Married,33,1
9516,Male,Married,59,1
9517,Male,Married,53,4
9518,Male,Single,34,4
9519,Male,Married,32,2
9520,Male,Married,33,1
9521,Male,Married,51,2
9522,Male,Married,46,3
9523,Male,Married,45,3
9524,Female,Single,33,1
9525,Male,Married,28,1
9526,Male,Married,30,4
9527,Male,Married,39,1
9528,Male,Married,40,2
9529,Male,Single,0,2
9530,Male,Married,38,3
9531,Male,Married,41,1
9532,Female,Married,57,1
9533,Male,Married,33,3
9534,Male,Married,28,3
9535,Female,Married,47,3
9536,Male,Married,42,4
9537,Male,Single,33,2
9538,Male,Married,47,2
9539,Male,Single,35,2
9540,Male,Single,48,3
9541,Male,Single,0,3
9542,Male,Married,40,4
9543,Female,Single,31,4
9544,Male,Married,42,3
9545,Female,Married,38,4
9546,Female,Married,33,3
9547,Male,Married,35,1
9548,Male,Married,33,3
9549,Male,Married,39,4
9550,Female,Married,39,3
9551,Male,Married,29,3
9552,Male,Married,54,3
9553,Female,Married,41,4
9554,Male,Single,0,4
9555,Male,Married,45,2
9556,Male,Married,80,2
9557,Male,Married,42,2
9558,Male,Married,51,1
9559,Male,Married,33,2
9560,Female,Married,59,1
9561,Male,Single,0,2
9562,Female,Married,37,1
9563,Male,Married,65,4
9564,Male,Single,28,1
9565,Male,Married,45,2
9566,Female,Single,25,4
9567,Male,Married,26,2
9568,Male,Married,36,1
9569,Male,Married,35,4
9570,Male,Single,23,2
9571,Male,Married,36,4
9572,Female,Married,39,1
9573,Male,Married,26,2
9574,Male,Married,48,4
9575,Male,Single,22,3
9576,Male,Married,43,4
9577,Male,Married,27,4
9578,Female,Married,41,4
9579,Male,Married,72,2
9580,Female,Married,36,1
9581,Male,Single,34,1
9582,Female,Single,36,1
9583,Male,Married,41,2
9584,Male,Married,42,4
9585,Male,Married,35,4
9586,Male,Married,43,1
9587,Male,Married,40,4
9588,Male,Married,30,1
9589,Male,Married,49,1
9590,Male,Married,40,2
9591,Male,Married,36,4
9592,Male,Married,34,1
9593,Male,Married,43,3
9594,Male,Married,27,1
9595,Male,Married,80,3
9596,Male,Married,66,4
9597,Male,Married,44,3
9598,Male,Married,32,2
9599,Male,Married,38,4
9600,Male,Married,42,2
9601,Male,Married,52,4
9602,Male,Married,60,4
9603,Female,Married,31,2
9604,Female,Married,48,3
9605,Male,Married,31,4
9606,Male,Married,36,4
9607,Male,Married,36,1
9608,Female,Married,37,2
9609,Male,Single,24,4
9610,Male,Married,36,3
9611,Male,Single,39,4
9612,Male,Married,30,4
9613,Male,Married,80,3
9614,Female,Single,26,2
9615,Male,Married,43,2
9616,Male,Married,40,2
9617,Male,Married,38,1
9618,Male,Married,27,4
9619,Male,Married,28,1
9620,Female,Married,37,3
9621,Male,Married,50,2
9622,Male,Married,39,2
9623,Male,Single,43,3
9624,Female,Single,39,3
9625,Female,Single,43,3
9626,Male,Married,33,2
9627,Male,Married,28,1
9628,Male,Single,29,3
9629,Male,Married,38,1
9630,Male,Married,31,3
9631,Male,Married,62,4
9632,Male,Married,26,2
9633,Female,Single,35,3
9634,Female,Married,38,1
9635,Male,Married,33,1
9636,Male,Single,23,1
9637,Male,Single,31,2
9638,Male,Single,52,3
9639,Female,Single,31,3
9640,Male,Married,36,4
9641,Male,Married,53,4
9642,Male,Married,40,2
9643,Male,Single,27,2
9644,Male,Married,47,3
9645,Male,Married,46,1
9646,Male,Married,75,1
9647,Male,Single,39,1
9648,Male,Married,47,4
9649,Male,Married,44,3
9650,Male,Married,51,3
9651,Male,Married,43,4
9652,Male,Single,41,1
9653,Male,Single,20,3
9654,Female,Married,40,3
9655,Male,Single,77,1
9656,Male,Single,22,2
9657,Male,Married,62,4
9658,Male,Married,54,2
9659,Female,Single,26,4
9660,Male,Married,52,3
9661,Male,Married,47,4
9662,Female,Single,33,2
9663,Female,Single,56,1
9664,Male,Married,60,4
9665,Male,Married,55,4
9666,Male,Married,44,3
9667,Male,Married,60,3
9668,Female,Single,42,1
9669,Female,Single,31,4
9670,Male,Married,37,4
9671,Male,Married,58,2
9672,Female,Married,50,3
9673,Female,Single,22,2
9674,Male,Single,28,4
9675,Male,Married,39,1
9676,Male,Married,50,1
9677,Male,Married,42,3
9678,Male,Married,43,4
9679,Male,Married,38,4
9680,Male,Single,42,3
9681,Female,Single,23,1
9682,Male,Single,45,1
9683,Male,Married,50,3
9684,Male,Married,52,1
9685,Male,Single,35,4
9686,Male,Married,30,2
9687,Male,Married,75,1
9688,Male,Single,52,1
9689,Male,Single,26,3
9690,Male,Married,40,4
9691,Male,Married,29,1
9692,Male,Married,33,2
9693,Female,Married,44,3
9694,Male,Married,31,4
9695,Male,Single,29,1
9696,Male,Married,29,4
9697,Male,Single,28,2
9698,Male,Single,41,1
9699,Male,Married,53,3
9700,Male,Married,27,3
9701,Male,Married,46,4
9702,Male,Married,37,1
9703,Male,Single,29,2
9704,Male,Married,50,2
9705,Female,Single,35,3
9706,Male,Single,46,2
9707,Male,Married,41,4
9708,Male,Married,38,4
9709,Male,Married,77,3
9710,Male,Married,30,2
9711,Male,Married,31,2
9712,Female,Single,37,2
9713,Male,Married,49,2
9714,Male,Married,28,2
9715,Male,Married,44,2
9716,Male,Married,35,2
9717,Male,Married,57,4
9718,Male,Single,27,3
9719,Male,Married,55,3
9720,Female,Married,55,3
9721,Female,Married,45,4
9722,Male,Married,39,3
9723,Male,Single,26,3
9724,Female,Married,34,2
9725,Male,Married,68,3
9726,Male,Single,30,2
9727,Male,Single,19,4
9728,Male,Married,32,1
9729,Male,Married,32,4
9730,Male,Married,44,1
9731,Male,Married,32,1
9732,Male,Single,43,2
9733,Male,Married,22,1
9734,Male,Married,45,3
9735,Male,Single,43,4
9736,Male,Married,50,1
9737,Male,Married,59,2
9738,Male,Married,33,3
9739,Male,Married,45,3
9740,Male,Married,31,3
9741,Male,Married,53,4
9742,Male,Married,40,3
9743,Male,Single,27,2
9744,Male,Single,43,1
9745,Male,Married,55,4
9746,Male,Married,30,1
9747,Male,Married,29,1
9748,Male,Married,48,4
9749,Male,Married,29,3
9750,Male,Single,33,4
9751,Male,Married,38,4
9752,Male,Married,27,4
9753,Male,Married,42,3
9754,Male,Married,27,1
9755,Male,Married,65,3
9756,Male,Married,33,2
9757,Female,Single,34,1
9758,Male,Married,28,4
9759,Male,Married,30,4
9760,Male,Married,32,2
9761,Male,Single,52,1
9762,Male,Married,56,1
9763,Male,Single,0,3
9764,Male,Married,35,1
9765,Male,Married,43,1
9766,Male,Married,49,1
9767,Male,Married,48,3
9768,Female,Married,44,4
9769,Male,Single,22,1
9770,Male,Single,31,2
9771,Male,Married,76,1
9772,Male,Married,38,2
9773,Male,Single,27,2
9774,Male,Single,26,1
9775,Male,Married,36,1
9776,Male,Single,26,2
9777,Male,Married,39,2
9778,Female,Single,24,2
9779,Male,Married,44,2
9780,Male,Married,46,4
9781,Male,Married,39,1
9782,Male,Married,33,1
9783,Male,Single,38,4
9784,Male,Married,60,2
9785,Male,Married,76,1
9786,Male,Married,54,1
9787,Male,Married,49,4
9788,Female,Single,33,3
9789,Male,Single,21,4
9790,Male,Single,40,4
9791,Male,Married,26,2
9792,Male,Married,55,2
9793,Male,Single,0,2
9794,Male,Married,45,4
9795,Male,Married,30,4
9796,Female,Married,42,2
9797,Male,Married,56,1
9798,Male,Single,34,2
9799,Female,Married,34,1
9800,Male,Single,28,2
9801,Male,Single,28,1
9802,Male,Single,34,3
9803,Male,Married,37,2
9804,Male,Single,26,2
9805,Male,Married,29,1
9806,Male,Single,35,2
9807,Female,Single,28,4
9808,Male,Married,66,1
9809,Male,Married,51,3
9810,Female,Married,35,4
9811,Male,Married,63,2
9812,Female,Widow,59,2
9813,Male,Married,35,4
9814,Male,Married,26,4
9815,Male,Single,0,4
9816,Female,Single,28,2
9817,Male,Single,24,2
9818,Male,Married,55,3
9819,Female,Single,30,2
9820,Male,Single,30,4
9821,Male,Married,78,4
9822,Male,Married,31,4
9823,Male,Married,49,3
9824,Male,Married,26,4
9825,Male,Married,39,1
9826,Male,Married,31,2
9827,Male,Married,37,3
9828,Female,Married,39,3
9829,Male,Married,35,2
9830,Male,Married,32,2
9831,Male,Married,62,4
9832,Male,Single,55,2
9833,Male,Single,27,2
9834,Male,Single,44,1
9835,Male,Married,58,4
9836,Male,Married,27,3
9837,Male,Married,47,4
9838,Female,Single,29,2
9839,Female,Married,78,4
9840,Male,Single,34,3
9841,Male,Single,29,3
9842,Male,Married,76,2
9843,Male,Married,61,1
9844,Male,Married,39,3
9845,Male,Single,23,1
9846,Male,Married,42,2
9847,Male,Married,52,1
9848,Male,Single,41,3
9849,Male,Single,25,2
9850,Male,Married,27,3
9851,Male,Married,59,2
9852,Male,Married,29,4
9853,Male,Married,52,3
9854,Male,Married,56,1
9855,Male,Married,47,1
9856,Male,Married,48,4
9857,Male,Married,54,3
9858,Male,Single,27,1
9859,Male,Single,29,4
9860,Female,Married,48,2
9861,Male,Married,28,4
9862,Male,Single,21,2
9863,Female,Single,28,4
9864,Male,Married,61,3
9865,Male,Single,31,1
9866,Male,Married,46,2
9867,Male,Married,44,1
9868,Male,Married,39,2
9869,Male,Married,33,3
9870,Male,Single,33,3
9871,Male,Married,41,4
9872,Male,Single,30,2
9873,Male,Married,29,1
9874,Female,Single,32,3
9875,Female,Married,24,2
9876,Male,Single,54,4
9877,Male,Married,45,4
9878,Male,Married,54,1
9879,Male,Married,30,2
9880,Male,Married,28,3
9881,Male,Married,36,2
9882,Male,Married,29,3
9883,Male,Married,63,3
9884,Male,Married,60,2
9885,Male,Married,26,4
9886,Male,Married,45,1
9887,Male,Single,27,2
9888,Male,Married,39,3
9889,Male,Married,60,2
9890,Male,Married,33,1
9891,Male,Single,31,2
9892,Female,Married,70,2
9893,Male,Single,34,2
9894,Male,Married,40,1
9895,Male,Single,29,3
9896,Male,Married,54,2
9897,Female,Married,27,2
9898,Female,Married,51,4
9899,Male,Single,27,3
9900,Male,Married,38,1
9901,Male,Married,41,1
9902,Male,Single,58,2
9903,Male,Married,41,2
9904,Male,Single,26,3
9905,Male,Married,40,4
9906,Male,Single,36,2
9907,Male,Married,65,1
9908,Male,Married,69,2
9909,Male,Married,56,1
9910,Male,Married,73,4
9911,Male,Married,64,3
9912,Female,Single,38,3
9913,Male,Married,43,2
9914,Male,Married,35,3
9915,Male,Married,38,3
9916,Male,Single,31,3
9917,Male,Married,39,1
9918,Male,Married,29,1
9919,Male,Married,35,3
9920,Female,Single,35,1
9921,Male,Married,38,1
9922,Male,Married,36,4
9923,Male,Married,36,4
9924,Male,Married,37,2
9925,Male,Married,62,3
9926,Male,Married,58,2
9927,Male,Married,33,3
9928,Male,Married,47,1
9929,Female,Single,32,3
9930,Male,Married,43,1
9931,Male,Married,58,2
9932,Male,Married,31,2
9933,Male,Married,33,1
9934,Male,Married,77,2
9935,Male,Single,38,4
9936,Male,Married,64,4
9937,Male,Single,36,3
9938,Male,Married,27,1
9939,Male,Single,49,2
9940,Male,Married,71,1
9941,Male,Married,64,1
9942,Female,Single,39,1
9943,Male,Married,40,2
9944,Male,Married,32,3
9945,Male,Single,33,1
9946,Male,Married,30,4
9947,Female,Married,34,1
9948,Male,Married,30,3
9949,Male,Single,21,1
9950,Male,Married,42,1
9951,Male,Single,44,3
9952,Male,Single,26,3
9953,Male,Divorced,54,1
9954,Male,Married,26,1
9955,Male,Married,55,4
9956,Male,Married,51,1
9957,Male,Married,29,1
9958,Male,Married,76,3
9959,Male,Married,60,1
9960,Male,Married,32,1
9961,Male,Single,58,1
9962,Male,Single,27,3
9963,Female,Married,27,3
9964,Male,Single,33,4
9965,Male,Married,55,4
9966,Male,Single,24,3
9967,Male,Married,28,3
9968,Male,Married,54,1
9969,Female,Married,35,1
9970,Male,Married,50,1
9971,Male,Married,33,1
9972,Male,Married,28,4
9973,Male,Married,31,3
9974,Male,Divorced,49,3
9975,Male,Single,45,3
9976,Male,Married,27,2
9977,Female,Single,22,2
9978,Male,Married,34,2
9979,Male,Single,21,3
9980,Male,Single,31,3
9981,Male,Single,38,1
9982,Male,Married,32,2
9983,Male,Married,41,1
9984,Male,Married,60,3
9985,Female,Single,18,4
9986,Male,Married,51,2
9987,Male,Married,54,2
9988,Male,Single,26,3
9989,Male,Single,26,3
9990,Male,Married,57,2
9991,Male,Single,27,2
9992,Male,Single,22,4
9993,Male,Married,31,3
9994,Male,Married,51,4
9995,Male,Married,53,4
9996,Male,Single,40,1
9997,Male,Single,30,2
9998,Male,Married,36,4
9999,Male,Married,33,1
10000,Male,Married,46,2
10001,Male,Married,44,3
10002,Male,Married,36,4
10003,Male,Single,27,1
10004,Male,Married,54,3
10005,Male,Married,58,4
10006,Male,Married,42,4
10007,Male,Married,36,1
10008,Male,Married,41,4
10009,Female,Single,27,1
10010,Male,Married,41,1
10011,Male,Married,60,2
10012,Female,Single,30,2
10013,Male,Single,53,2
10014,Male,Single,50,4
10015,Male,Married,32,3
10016,Female,Married,33,3
10017,Male,Single,26,1
10018,Male,Single,18,4
10019,Male,Married,36,4
10020,Male,Married,53,3
10021,Male,Single,41,2
10022,Male,Single,0,4
10023,Male,Married,68,3
10024,Male,Married,54,4
10025,Male,Married,54,4
10026,Male,Married,37,2
10027,Male,Single,26,1
10028,Male,Married,39,1
10029,Male,Married,43,4
10030,Male,Single,26,3
10031,Male,Married,72,2
10032,Male,Single,27,2
10033,Female,Married,35,1
10034,Male,Married,48,2
10035,Male,Married,49,2
10036,Male,Married,55,3
10037,Male,Married,41,4
10038,Male,Married,47,3
10039,Female,Single,40,2
10040,Male,Married,54,2
10041,Male,Married,36,4
10042,Female,Married,44,4
10043,Male,Married,30,3
10044,Male,Married,27,3
10045,Male,Married,30,2
10046,Male,Single,27,4
10047,Male,Married,74,4
10048,Male,Married,23,1
10049,Male,Married,31,4
10050,Male,Married,38,2
10051,Male,Married,41,1
10052,Male,Single,33,4
10053,Male,Single,33,1
10054,Male,Married,34,2
10055,Male,Married,54,3
10056,Male,Married,43,4
10057,Female,Married,37,4
10058,Male,Single,35,3
10059,Male,Married,63,1
10060,Male,Married,74,2
10061,Female,Married,43,2
10062,Male,Married,50,1
10063,Male,Married,34,3
10064,Male,Married,60,1
10065,Male,Married,74,4
10066,Male,Single,34,1
10067,Female,Single,32,3
10068,Female,Single,33,3
10069,Male,Single,26,2
10070,Male,Married,54,2
10071,Male,Married,70,3
10072,Female,Single,40,3
10073,Female,Married,28,2
10074,Male,Single,30,3
10075,Male,Married,34,4
10076,Male,Married,36,1
10077,Male,Married,29,2
10078,Male,Single,44,3
10079,Male,Married,32,1
10080,Male,Married,30,1
10081,Male,Married,74,3
10082,Female,Single,33,2
10083,Male,Married,34,4
10084,Male,Married,35,4
10085,Female,Single,51,3
10086,Male,Married,38,1
10087,Male,Married,43,2
10088,Male,Single,35,4
10089,Male,Married,64,2
10090,Female,Married,38,1
10091,Male,Married,35,4
10092,Female,Divorced,31,2
10093,Female,Married,62,2
10094,Male,Married,72,1
10095,Male,Married,53,2
10096,Male,Married,39,2
10097,Male,Married,56,4
10098,Male,Married,27,4
10099,Male,Single,39,4
10100,Male,Married,26,1
10101,Male,Married,35,2
10102,Male,Married,29,2
10103,Male,Married,39,3
10104,Male,Married,39,1
10105,Male,Married,41,3
10106,Male,Married,32,1
10107,Male,Single,35,1
10108,Male,Married,57,2
10109,Male,Married,37,1
10110,Female,Married,54,1
10111,Male,Married,42,1
10112,Male,Married,33,4
10113,Male,Single,51,4
10114,Male,Married,56,1
10115,Male,Married,58,4
10116,Male,Single,31,4
10117,Male,Single,0,1
10118,Male,Single,27,1
10119,Male,Married,42,2
10120,Male,Married,49,3
10121,Male,Single,38,2
10122,Male,Married,55,1
10123,Female,Married,45,4
10124,Male,Married,43,1
10125,Male,Single,36,2
10126,Male,Married,35,2
10127,Male,Married,29,2
10128,Male,Married,52,1
10129,Male,Married,53,3
10130,Male,Married,42,4
10131,Male,Married,45,4
10132,Female,Single,33,1
10133,Male,Married,59,1
10134,Male,Married,41,1
10135,Male,Single,38,1
10136,Male,Single,60,3
10137,Female,Married,28,4
10138,Male,Married,35,3
10139,Female,Married,33,3
10140,Male,Married,57,2
10141,Male,Married,33,1
10142,Male,Married,38,2
10143,Male,Married,46,4
10144,Male,Married,52,3
10145,Female,Single,29,4
10146,Female,Married,42,3
10147,Male,Married,46,3
10148,Male,Married,38,4
10149,Male,Single,22,3
10150,Male,Married,69,1
10151,Male,Single,22,2
10152,Male,Married,34,2
10153,Male,Married,74,2
10154,Male,Married,49,1
10155,Male,Married,61,2
10156,Male,Single,41,3
10157,Male,Married,35,4
10158,Male,Single,32,1
10159,Male,Married,37,3
10160,Male,Single,33,4
10161,Female,Single,35,4
10162,Male,Single,21,3
10163,Male,Single,27,2
10164,Male,Married,39,3
10165,Male,Married,45,4
10166,Male,Single,23,1
10167,Male,Married,34,3
10168,Male,Married,28,1
10169,Male,Married,43,4
10170,Male,Married,46,3
10171,Female,Married,35,4
10172,Male,Married,33,2
10173,Male,Single,29,1
10174,Male,Married,49,4
10175,Male,Married,49,2
10176,Male,Single,30,2
10177,Male,Single,33,1
10178,Male,Married,32,1
10179,Male,Married,64,1
10180,Male,Married,30,4
10181,Male,Married,56,1
10182,Male,Single,0,3
10183,Male,Married,28,3
10184,Male,Married,61,4
10185,Male,Married,51,3
10186,Male,Married,30,3
10187,Male,Married,45,1
10188,Female,Single,30,2
10189,Male,Single,23,2
10190,Male,Married,65,2
10191,Male,Married,43,1
10192,Male,Married,28,4
10193,Male,Married,61,2
10194,Male,Married,42,3
10195,Male,Married,31,2
10196,Male,Married,57,4
10197,Male,Married,52,3
10198,Male,Married,56,3
10199,Male,Married,32,1
10200,Female,Single,35,4
10201,Female,Married,53,4
10202,Female,Single,25,2
10203,Male,Married,29,4
10204,Male,Married,78,3
10205,Male,Single,37,1
10206,Male,Married,30,4
10207,Male,Married,44,4
10208,Male,Married,49,4
10209,Female,Single,28,4
10210,Male,Married,34,3
10211,Female,Single,23,2
10212,Male,Married,33,4
10213,Male,Married,42,1
10214,Male,Single,24,4
10215,Male,Single,27,3
10216,Male,Single,20,1
10217,Male,Married,67,4
10218,Female,Single,43,4
10219,Male,Single,28,3
10220,Male,Married,50,2
10221,Male,Single,49,1
10222,Female,Married,27,4
10223,Male,Married,63,1
10224,Male,Married,38,4
10225,Male,Single,59,1
10226,Male,Married,69,1
10227,Female,Married,32,3
10228,Male,Married,46,3
10229,Male,Single,0,3
10230,Male,Married,34,3
10231,Male,Single,23,2
10232,Male,Married,48,3
10233,Female,Married,38,4
10234,Male,Single,42,2
10235,Male,Married,50,1
10236,Male,Single,33,1
10237,Male,Married,51,2
10238,Male,Married,37,4
10239,Male,Married,39,2
10240,Male,Married,49,4
10241,Male,Married,22,4
10242,Male,Married,79,2
10243,Male,Married,44,3
10244,Female,Single,27,2
10245,Male,Single,29,3
10246,Female,Married,51,4
10247,Male,Single,47,1
10248,Male,Married,29,1
10249,Male,Single,33,3
10250,Female,Married,76,1
10251,Male,Married,49,4
10252,Male,Married,35,1
10253,Male,Married,28,4
10254,Male,Married,32,2
10255,Male,Single,29,2
10256,Female,Single,32,1
10257,Male,Single,66,1
10258,Male,Single,31,1
10259,Male,Single,30,4
10260,Male,Married,41,1
10261,Male,Married,41,2
10262,Male,Married,26,1
10263,Male,Married,31,2
10264,Male,Married,47,2
10265,Male,Married,58,3
10266,Male,Married,39,4
10267,Male,Married,57,4
10268,Male,Single,32,3
10269,Male,Single,0,3
10270,Male,Single,24,1
10271,Male,Married,35,4
10272,Male,Married,64,1
10273,Male,Single,28,2
10274,Male,Married,27,4
10275,Male,Married,49,2
10276,Male,Married,55,1
10277,Male,Single,0,3
10278,Female,Single,29,2
10279,Male,Single,31,3
10280,Male,Married,64,3
10281,Male,Married,42,1
10282,Male,Married,44,1
10283,Male,Married,47,4
10284,Male,Married,62,1
10285,Male,Single,24,3
10286,Male,Married,50,2
10287,Male,Single,41,4
10288,Male,Married,37,1
10289,Male,Married,33,4
10290,Male,Married,65,2
10291,Male,Married,41,4
10292,Male,Single,68,1
10293,Male,Married,52,3
10294,Male,Single,33,2
10295,Male,Married,46,3
10296,Male,Married,40,4
10297,Female,Married,37,3
10298,Female,Single,29,1
10299,Male,Married,29,1
10300,Male,Married,42,2
10301,Male,Married,46,2
10302,Male,Married,32,4
10303,Male,Married,64,3
10304,Male,Married,34,2
10305,Male,Single,0,3
10306,Male,Single,30,2
10307,Male,Single,0,2
10308,Female,Single,26,2
10309,Male,Married,41,4
10310,Male,Married,65,1
10311,Male,Single,21,3
10312,Male,Married,27,2
10313,Female,Single,36,1
10314,Female,Married,37,1
10315,Female,Married,28,1
10316,Male,Married,32,4
10317,Male,Married,54,2
10318,Male,Married,60,2
10319,Female,Married,39,2
10320,Female,Single,31,4
10321,Female,Married,54,1
10322,Male,Single,34,2
10323,Male,Married,49,1
10324,Male,Married,59,2
10325,Male,Married,28,1
10326,Male,Single,0,2
10327,Female,Single,21,2
10328,Male,Married,46,4
10329,Female,Single,35,2
10330,Male,Married,64,2
10331,Female,Single,29,1
10332,Male,Married,54,4
10333,Male,Single,29,4
10334,Male,Married,54,2
10335,Male,Single,26,4
10336,Male,Married,36,1
10337,Male,Single,54,3
10338,Female,Single,39,1
10339,Male,Married,41,3
10340,Female,Married,34,4
10341,Male,Single,23,1
10342,Male,Married,43,4
10343,Male,Married,38,2
10344,Female,Single,25,1
10345,Male,Married,61,2
10346,Male,Married,53,4
10347,Male,Single,20,1
10348,Female,Married,62,3
10349,Male,Married,55,2
10350,Female,Married,29,4
10351,Male,Married,39,2
10352,Female,Married,52,3
10353,Male,Single,26,3
10354,Male,Married,42,3
10355,Male,Married,28,3
10356,Male,Married,42,2
10357,Male,Married,27,2
10358,Male,Single,22,2
10359,Female,Married,47,4
10360,Male,Married,53,2
10361,Male,Married,32,3
10362,Male,Married,62,4
10363,Male,Married,45,4
10364,Male,Married,41,1
10365,Male,Married,40,3
10366,Female,Married,33,3
10367,Male,Married,33,3
10368,Female,Married,46,2
10369,Male,Single,0,2
10370,Male,Married,40,4
10371,Male,Married,56,3
10372,Male,Married,29,3
10373,Male,Single,48,3
10374,Male,Single,35,4
10375,Male,Single,31,3
10376,Male,Married,52,1
10377,Male,Married,48,4
10378,Male,Single,0,2
10379,Male,Married,26,2
10380,Male,Married,41,2
10381,Male,Single,0,3
10382,Male,Married,33,4
10383,Male,Single,36,2
10384,Female,Married,33,3
10385,Male,Single,18,2
10386,Male,Single,27,1
10387,Male,Single,32,1
10388,Male,Single,32,1
10389,Male,Married,63,4
10390,Male,Married,52,3
10391,Male,Single,27,2
10392,Male,Married,48,1
10393,Male,Single,30,3
10394,Male,Single,0,3
10395,Male,Single,35,3
10396,Male,Married,44,1
10397,Male,Married,33,1
10398,Male,Married,47,2
10399,Female,Married,58,3
10400,Female,Single,28,2
10401,Male,Single,26,3
10402,Male,Married,34,1
10403,Male,Married,49,4
10404,Male,Married,28,3
10405,Female,Married,54,4
10406,Male,Married,52,1
10407,Male,Married,39,1
10408,Male,Married,69,4
10409,Male,Married,53,3
10410,Male,Married,58,2
10411,Male,Married,55,1
10412,Female,Single,33,2
10413,Male,Married,44,3
10414,Female,Single,51,1
10415,Male,Single,34,2
10416,Male,Married,32,1
10417,Male,Married,28,4
10418,Female,Single,35,3
