PolicyNumber,CustomerID,PolicyTypeID,AgentID,VehicleID,Deductible
13164,2140,56,14-E,9,400
13165,7300,81,14-E,229,400
13166,7573,41,4-E,8,400
13167,4509,116,6-E,255,400
13168,10935,47,5-E,27,400
13169,4723,46,13-E,33,400
13170,3625,41,5-E,9,400
13171,4821,41,7-E,39,400
13172,7866,81,1-E,236,400
13173,10349,36,13-E,6,400
13174,2880,106,16-E,260,400
13175,6705,116,15-E,230,400
13176,7718,116,2-E,248,700
13177,1876,81,15-E,235,400
13178,4041,96,4-E,260,400
13179,10724,61,12-E,148,400
13180,7817,101,14-E,260,400
13181,11414,116,16-E,254,400
13182,7559,101,12-E,254,400
13183,6320,56,5-E,32,400
13184,5241,81,16-E,234,400
13185,1571,91,3-E,266,400
13186,7825,46,15-E,32,400
13187,5009,41,7-E,33,400
13188,8987,81,11-E,248,400
13189,3834,57,10-E,9,400
13190,6951,106,16-E,260,400
13191,6948,101,8-E,230,400
13192,6511,101,1-E,231,400
13193,11298,51,15-E,28,400
13194,2947,86,11-E,249,400
13195,10316,101,10-E,264,400
13196,11729,51,10-E,36,400
13197,4513,86,7-E,236,400
13198,5284,51,16-E,9,400
13199,10943,96,8-E,260,400
13200,2274,41,14-E,27,400
13201,10931,106,3-E,261,400
13202,6005,116,3-E,255,400
13203,3140,118,5-I,254,400
13204,8867,116,12-E,254,400
13205,2215,56,9-E,42,400
13206,7457,41,2-E,8,400
13207,3909,101,7-E,248,400
13208,6226,101,3-E,230,400
13209,6087,101,10-E,248,400
13210,6542,102,5-E,296,500
13211,7586,96,6-E,244,400
13212,3799,41,16-E,3,400
13213,3473,111,1-E,260,400
13214,1695,116,9-E,248,400
13215,5635,116,6-E,260,400
13216,4115,101,15-E,260,400
13217,10549,96,9-E,240,400
13218,3239,106,9-E,236,400
13219,11420,86,15-E,254,400
13220,213,106,3-E,244,400
13221,3892,96,14-E,235,400
13222,11714,46,15-E,20,400
13223,10374,116,9-E,260,400
13224,444,51,8-E,75,400
13225,4472,46,5-E,32,400
13226,1832,61,2-E,156,400
13227,9146,106,16-E,248,400
13228,9417,116,4-E,261,400
13229,11598,51,16-E,32,400
13230,6307,106,11-E,254,400
13231,6599,102,7-E,254,400
13232,4928,111,4-E,260,400
13233,1540,96,15-E,231,400
13234,4419,116,12-E,231,400
13235,11889,41,6-E,20,400
13236,7489,101,9-E,254,400
13237,2579,41,1-E,26,400
13238,11852,111,4-E,254,700
13239,7526,101,16-E,260,400
13240,431,101,16-E,260,400
13241,121,106,5-E,230,400
13242,1197,96,4-E,254,400
13243,4653,101,8-E,236,400
13244,11993,103,7-E,248,400
13245,983,91,9-E,261,400
13246,2504,41,6-E,32,400
13247,3824,116,11-E,231,400
13248,7237,111,7-E,248,400
13249,11140,106,6-E,254,400
13250,5252,46,7-E,21,400
13251,3341,116,11-I,261,400
13252,4333,101,4-I,231,400
13253,4748,56,15-E,21,400
13254,11120,106,9-E,282,400
13255,3883,41,9-E,27,400
13256,3446,41,15-E,8,400
13257,11620,116,15-E,249,400
13258,11926,56,8-E,32,400
13259,7355,51,4-E,36,400
13260,1706,86,4-E,245,400
13261,7400,51,12-E,3,500
13262,10113,81,14-E,255,400
13263,2814,46,9-E,9,400
13264,5532,96,3-E,259,400
13265,6956,46,8-E,33,400
13266,2593,91,8-E,235,400
13267,5083,81,5-E,229,400
13268,591,116,6-E,259,400
13269,5462,56,4-E,20,700
13270,6299,96,9-E,236,400
13271,11790,41,5-E,2,400
13272,11095,41,2-E,70,400
13273,2919,47,7-E,20,400
13274,6617,41,9-E,2,400
13275,6720,101,4-E,261,400
13276,4225,86,8-E,300,400
13277,7941,91,9-E,260,400
13278,7229,41,7-E,32,400
13279,116,81,10-E,260,400
13280,3988,91,1-E,248,400
13281,10722,56,15-I,27,400
13282,2106,41,1-E,8,400
13283,7925,56,8-E,21,400
13284,11521,56,14-E,20,400
13285,5864,103,3-E,261,400
13286,1746,121,12-E,164,400
13287,2388,101,6-E,248,400
13288,2187,96,11-E,255,400
13289,5303,101,4-E,230,400
13290,1983,41,16-E,32,400
13291,10244,86,10-E,267,400
13292,11114,116,6-E,249,400
13293,4881,116,4-E,252,400
13294,8946,102,7-E,230,400
13295,2852,41,11-E,36,400
13296,9740,96,4-E,259,400
13297,4058,41,14-E,12,400
13298,5918,81,8-E,236,400
13299,9778,46,13-E,8,400
13300,504,41,4-E,6,400
13301,10719,106,14-E,237,400
13302,7868,101,6-E,298,400
13303,1131,101,14-E,261,400
13304,6840,41,16-I,24,400
13305,4689,91,9-E,230,400
13306,11309,101,12-E,261,400
13307,9191,81,7-E,248,400
13308,6513,111,13-E,260,400
13309,957,101,12-E,236,400
13310,9420,101,4-I,255,400
13311,8996,116,11-E,236,400
13312,8891,81,13-E,236,500
13313,10642,91,3-E,259,400
13314,7646,101,2-E,260,400
13315,5803,102,7-E,234,400
13316,11036,81,7-E,259,400
13317,11102,56,7-E,19,400
13318,4314,111,8-E,261,400
13319,5712,21,16-E,6,400
13320,7202,81,6-E,234,400
13321,7865,101,13-E,252,400
13322,7157,96,7-E,230,400
13323,10486,101,14-E,236,400
13324,9961,81,16-E,236,400
13325,8769,111,3-E,261,400
13326,11155,58,6-E,2,400
13327,701,101,5-E,230,400
13328,11660,21,8-E,6,400
13329,9589,111,13-E,267,400
13330,2744,116,4-E,255,400
13331,1666,116,10-E,273,400
13332,6896,56,2-E,8,400
13333,5129,81,14-E,248,400
13334,27,86,11-E,260,400
13335,6112,41,8-E,20,400
13336,10377,102,3-E,260,400
13337,1108,101,6-E,230,400
13338,823,101,9-E,230,400
13339,5033,51,10-E,32,400
13340,9379,101,14-E,260,400
13341,1340,81,4-E,260,400
13342,10602,56,4-E,27,400
13343,2135,46,7-E,32,400
13344,3322,41,1-E,32,400
13345,2756,51,1-E,33,400
13346,4826,41,7-E,69,400
13347,7712,41,12-E,33,400
13348,3388,21,6-E,6,400
13349,547,31,9-E,6,400
13350,9885,41,9-E,2,400
13351,5012,101,10-E,235,400
13352,11515,101,14-E,236,400
13353,5671,41,4-E,26,400
13354,5611,81,10-E,230,400
13355,6493,131,1-E,220,400
13356,6420,101,1-E,231,400
13357,11671,87,11-E,230,400
13358,2811,36,1-E,24,400
13359,6531,91,10-E,260,400
13360,9503,116,12-E,247,400
13361,8964,21,11-E,6,400
13362,4099,81,10-E,249,700
13363,7108,101,15-E,248,500
13364,3862,106,9-E,259,400
13365,7690,101,10-E,248,400
13366,10100,46,3-E,21,400
13367,11871,53,14-E,3,400
13368,8129,51,9-E,2,400
13369,10846,101,6-E,261,400
13370,8214,116,14-E,261,400
13371,9946,101,16-E,230,400
13372,9334,116,12-E,262,400
13373,976,111,15-E,230,400
13374,4962,56,3-E,3,400
13375,2455,111,3-E,248,400
13376,6592,101,6-E,303,400
13377,1906,86,5-E,259,400
13378,7654,117,13-E,248,400
13379,11317,96,15-E,259,400
13380,7972,101,7-E,244,400
13381,1643,116,3-E,234,400
13382,6489,46,9-E,26,400
13383,6831,56,12-E,32,400
13384,5870,81,15-E,236,400
13385,3935,106,7-E,230,400
13386,8682,116,15-E,236,400
13387,4258,101,11-E,231,400
13388,2232,56,7-E,3,400
13389,795,91,7-E,243,400
13390,1790,86,4-E,235,400
13391,2889,51,5-E,32,400
13392,5215,41,7-E,33,400
13393,10580,81,1-E,260,700
13394,7779,96,15-E,261,400
13395,1740,96,7-E,254,400
13396,7535,81,15-E,259,400
13397,6886,91,10-E,277,400
13398,1763,81,14-E,237,400
13399,7874,42,9-E,33,400
13400,11355,101,16-E,234,400
13401,1181,116,11-E,260,400
13402,7885,56,11-E,8,400
13403,8291,111,13-E,260,400
13404,6289,21,1-E,6,400
13405,2544,41,6-E,20,400
13406,5638,41,11-E,20,400
13407,1503,106,6-E,259,400
13408,11137,118,1-E,248,400
13409,6620,41,10-E,20,400
13410,3884,86,12-E,231,400
13411,9186,116,4-E,254,400
13412,3237,41,12-I,2,400
13413,9466,46,8-E,20,400
13414,9282,56,9-E,32,500
13415,3623,116,15-E,255,400
13416,3180,41,15-E,32,400
13417,63,116,9-E,261,400
13418,11193,71,6-E,144,400
13419,498,56,12-E,30,400
13420,3536,82,7-E,234,400
13421,8355,116,2-E,260,400
13422,1782,51,6-E,2,400
13423,11669,46,7-E,20,400
13424,434,56,8-E,20,700
13425,10459,56,12-E,2,400
13426,10997,81,7-E,236,400
13427,9179,81,4-E,261,400
13428,1986,116,8-E,260,400
13429,3172,46,11-E,8,400
13430,11399,101,1-E,260,400
13431,8437,156,3-E,144,400
13432,8809,101,16-E,260,400
13433,3734,51,7-E,6,400
13434,9016,101,14-E,266,400
13435,11887,46,14-E,26,400
13436,10974,111,4-E,309,400
13437,6478,101,15-E,249,400
13438,5921,86,15-E,260,400
13439,5582,81,13-E,260,400
13440,184,96,7-E,248,400
13441,158,97,6-E,270,400
13442,3318,86,15-E,236,400
13443,10725,91,10-E,236,400
13444,8591,46,5-E,3,400
13445,10579,51,12-E,20,400
13446,647,111,14-E,260,400
13447,1143,56,5-E,18,400
13448,5955,41,1-E,9,400
13449,11839,103,1-E,235,400
13450,5997,51,3-E,27,400
13451,3981,61,12-E,148,400
13452,9743,46,11-E,32,400
13453,586,106,14-E,261,400
13454,8143,101,8-I,244,400
13455,11802,111,4-E,303,700
13456,1124,41,2-E,33,400
13457,10084,116,12-E,249,400
13458,9366,86,3-E,261,400
13459,11758,111,1-E,248,400
13460,10400,101,2-E,260,400
13461,4,81,7-E,297,400
13462,1027,92,16-E,260,400
13463,6313,81,9-E,236,400
13464,5052,56,1-E,7,400
13465,3524,101,4-E,230,500
13466,10563,81,16-E,260,400
13467,10981,106,8-E,260,400
13468,5776,46,11-E,32,400
13469,4259,106,12-E,249,400
13470,7907,111,1-I,249,400
13471,8978,101,14-E,236,400
13472,4760,21,15-E,24,400
13473,7959,51,15-E,45,400
13474,11457,41,13-E,27,400
13475,9635,56,1-E,20,400
13476,11687,81,12-E,241,400
13477,2646,101,16-E,231,400
13478,5157,96,6-E,260,400
13479,5804,101,11-E,254,400
13480,7384,46,11-E,20,400
13481,1168,81,11-E,254,400
13482,8600,106,1-E,230,400
13483,2658,117,6-E,272,400
13484,7910,81,11-E,303,400
13485,11058,101,4-E,260,400
13486,7921,111,3-E,260,700
13487,8588,101,16-E,272,400
13488,5364,46,5-E,32,400
13489,4437,101,2-E,260,400
13490,6492,103,15-E,234,400
13491,5985,86,5-E,260,400
13492,2105,96,4-E,260,400
13493,9265,86,11-E,260,400
13494,7600,41,9-E,3,400
13495,7370,96,11-E,259,400
13496,10295,81,3-E,236,400
13497,9497,86,3-E,278,400
13498,9193,21,15-E,24,400
13499,2913,56,1-E,26,400
13500,5086,116,14-E,230,400
13501,1965,56,2-E,21,400
13502,11601,46,13-E,72,400
13503,4903,56,8-E,21,400
13504,8576,42,13-E,6,400
13505,11743,106,15-E,260,400
13506,156,46,1-E,21,400
13507,11456,106,15-E,254,400
13508,6704,101,14-E,236,400
13509,4116,41,13-E,32,400
13510,6631,46,10-E,2,400
13511,11787,41,9-E,20,400
13512,5242,56,8-E,32,400
13513,9556,81,15-E,249,400
13514,9262,111,15-I,267,400
13515,9878,41,13-E,32,400
13516,10351,56,6-E,12,500
13517,11827,41,10-E,9,400
13518,6291,36,16-E,24,400
13519,9684,56,12-E,32,400
13520,10156,111,3-E,236,400
13521,7375,41,7-E,8,400
13522,4783,86,9-E,254,400
13523,5657,116,16-E,244,400
13524,11502,91,5-E,254,400
13525,4785,97,9-E,248,400
13526,5088,96,6-E,255,400
13527,9296,41,2-E,72,400
13528,1689,81,12-E,236,400
13529,7776,111,2-E,235,400
13530,7002,21,7-E,24,400
13531,4123,118,9-E,248,400
13532,4810,91,4-E,254,400
13533,11557,101,14-E,296,400
13534,7651,51,13-E,2,400
13535,8303,111,9-E,254,400
13536,10023,116,3-E,230,400
13537,3452,91,10-E,230,400
13538,6494,86,9-E,254,400
13539,11616,81,2-E,236,400
13540,7248,91,11-E,236,400
13541,8870,81,9-E,259,400
13542,2833,101,1-E,249,400
13543,8957,41,13-E,20,400
13544,8356,96,9-E,255,400
13545,9504,56,1-E,21,400
13546,7708,97,6-E,260,400
13547,2018,106,13-E,264,400
13548,3655,96,11-E,236,400
13549,9401,106,6-E,248,400
13550,11407,96,1-E,248,400
13551,10568,81,15-E,236,400
13552,9963,116,13-E,248,400
13553,892,106,10-E,261,400
13554,353,81,9-E,234,400
13555,11057,96,11-E,230,400
13556,6208,106,6-E,236,400
13557,11171,81,16-E,260,400
13558,11630,41,8-E,6,400
13559,264,56,8-E,15,400
13560,11673,101,1-E,266,400
13561,8216,96,3-E,272,400
13562,9774,104,1-E,249,400
13563,5848,81,13-E,261,400
13564,1977,81,6-E,260,400
13565,8757,41,13-E,27,400
13566,6320,81,16-E,258,400
13567,1043,42,2-E,2,500
13568,9952,41,7-I,32,400
13569,8382,41,7-E,33,400
13570,7316,51,5-E,92,400
13571,6761,101,16-E,236,400
13572,3009,58,7-E,2,400
13573,5166,56,15-E,39,400
13574,2462,96,16-E,236,400
13575,194,101,11-E,267,400
13576,2132,76,8-E,156,400
13577,8227,111,13-E,236,400
13578,2802,56,13-E,8,400
13579,7413,81,13-E,236,700
13580,8861,66,10-E,138,400
13581,5259,101,13-E,248,400
13582,10599,111,2-E,257,400
13583,3246,101,4-E,260,400
13584,10,41,4-E,38,400
13585,1274,101,3-E,234,400
13586,1646,46,2-E,32,400
13587,11789,56,8-E,3,400
13588,1116,102,11-E,236,400
13589,9177,101,5-E,234,400
13590,6400,91,5-E,234,400
13591,6875,101,4-E,248,400
13592,2727,41,16-E,32,400
13593,11162,101,5-E,255,400
13594,9659,91,11-E,260,400
13595,9218,61,13-E,150,400
13596,1582,41,4-I,27,400
13597,10375,41,9-E,8,400
13598,4870,116,14-E,261,400
13599,8379,106,5-E,230,400
13600,3757,51,9-E,8,400
13601,7330,41,13-E,27,400
13602,5614,111,2-E,236,400
13603,3434,116,7-E,237,400
13604,1720,101,9-E,260,400
13605,8846,41,12-E,3,400
13606,8008,81,11-E,254,400
13607,9616,96,7-E,266,400
13608,1149,86,2-E,259,400
13609,10453,102,5-E,230,400
13610,3124,81,16-E,248,700
13611,366,41,9-E,6,400
13612,7283,111,12-E,267,400
13613,9998,103,12-E,254,400
13614,2347,101,16-E,236,400
13615,11409,116,15-E,249,400
13616,3567,81,2-E,260,400
13617,5142,86,14-E,255,400
13618,8804,111,8-E,260,500
13619,10787,51,3-E,11,400
13620,9021,111,9-E,236,400
13621,10028,101,5-E,244,400
13622,4474,101,11-E,231,400
13623,231,56,10-E,32,400
13624,87,101,11-E,278,400
13625,5016,41,16-E,33,400
13626,3830,21,16-E,6,400
13627,5847,41,3-E,21,400
13628,2324,81,1-E,242,400
13629,4522,86,8-E,240,400
13630,4621,117,5-E,260,400
13631,8481,91,15-E,244,400
13632,4824,46,16-E,36,400
13633,3,101,9-E,267,400
13634,5619,96,11-E,240,400
13635,9593,56,13-E,18,400
13636,2445,101,8-E,254,400
13637,7466,41,12-E,33,400
13638,1046,51,3-E,9,400
13639,3151,81,9-E,235,400
13640,7142,41,15-E,32,400
13641,9558,86,1-E,300,700
13642,1470,41,11-E,20,400
13643,966,101,11-E,236,400
13644,7632,116,12-E,260,400
13645,9928,101,5-E,248,400
13646,11047,101,8-E,237,400
13647,1130,81,7-E,236,400
13648,1044,91,16-E,298,400
13649,3339,56,12-E,75,400
13650,2771,56,5-E,70,400
13651,8223,87,3-E,236,400
13652,11638,56,4-E,26,400
13653,8612,41,10-E,21,400
13654,4525,103,6-E,268,400
13655,11900,81,15-E,235,400
13656,7075,111,4-E,248,400
13657,3192,61,12-E,144,400
13658,9105,101,7-E,252,400
13659,371,61,1-E,156,400
13660,2084,81,15-E,230,400
13661,10150,106,11-E,248,400
13662,5640,41,5-E,8,400
13663,2410,81,1-E,254,400
13664,10649,81,11-E,248,400
13665,1278,46,1-E,2,400
13666,8642,41,7-E,32,400
13667,6155,111,4-E,235,400
13668,7665,41,10-E,20,400
13669,7103,76,8-E,156,500
13670,5443,46,9-E,33,400
13671,7875,101,8-E,300,400
13672,5681,112,3-E,248,400
13673,9588,46,8-E,20,400
13674,11558,106,10-E,254,400
13675,5568,106,10-E,261,400
13676,8185,101,6-E,234,400
13677,8372,101,10-E,260,400
13678,1733,56,2-E,69,400
13679,1119,116,7-E,249,400
13680,761,91,7-E,236,400
13681,8561,41,15-E,32,400
13682,4299,76,14-E,144,400
13683,2210,101,16-E,229,400
13684,9645,56,4-E,27,400
13685,4714,61,7-E,120,400
13686,10962,91,7-E,270,400
13687,4174,56,7-E,21,400
13688,3386,101,11-E,230,400
13689,1926,101,6-E,231,400
13690,3165,111,11-E,248,400
13691,11102,101,14-E,236,400
13692,10425,96,4-E,259,400
13693,3064,42,16-E,21,400
13694,4959,116,10-E,260,400
13695,8668,83,8-E,260,400
13696,8548,81,12-E,237,400
13697,1138,41,9-E,32,400
13698,4387,116,14-E,248,400
13699,2182,41,5-E,32,400
13700,6921,106,12-E,248,400
13701,8005,81,2-E,247,400
13702,789,81,10-E,236,400
13703,2354,101,12-E,259,400
13704,7914,81,14-E,234,400
13705,6908,96,6-E,247,400
13706,11124,96,16-E,267,400
13707,3606,61,15-E,156,400
13708,10401,41,14-E,21,400
13709,11371,81,16-E,248,400
13710,863,101,4-E,302,400
13711,9909,46,5-E,8,400
13712,1227,111,13-E,236,400
13713,2803,81,6-E,261,400
13714,8943,107,8-E,260,400
13715,6407,81,14-E,234,400
13716,8063,81,8-E,259,400
13717,11123,76,4-E,150,400
13718,8701,46,1-E,2,400
13719,812,81,12-E,234,400
13720,7357,41,2-E,2,500
13721,982,41,16-E,2,400
13722,564,56,15-I,3,400
13723,1799,91,5-E,260,400
13724,2675,81,14-E,260,400
13725,6891,81,13-E,240,400
13726,7643,106,9-E,249,400
13727,5655,101,15-E,248,400
13728,1095,61,9-E,150,400
13729,8739,56,6-E,26,400
13730,141,116,3-E,234,400
13731,18,56,8-E,21,400
13732,5014,86,7-E,236,400
13733,6243,46,6-E,32,400
13734,11419,71,6-E,144,700
13735,2890,57,2-E,9,400
13736,6624,48,12-E,9,400
13737,1698,41,2-E,8,400
13738,5087,56,14-E,20,400
13739,2601,36,16-E,24,400
13740,11921,101,7-E,261,400
13741,10538,176,8-E,27,400
13742,7884,56,2-E,26,400
13743,473,51,14-E,32,400
13744,4790,91,3-E,260,400
13745,625,91,10-E,300,400
13746,11350,41,11-E,21,400
13747,4292,101,10-E,236,400
13748,571,91,4-E,259,400
13749,4550,56,6-E,2,400
13750,8710,86,8-E,247,400
13751,10478,91,9-E,260,400
13752,4681,96,16-E,258,400
13753,1564,41,4-E,6,400
13754,4330,41,15-E,16,400
13755,5243,116,10-E,236,400
13756,1403,47,6-E,8,400
13757,10014,41,16-E,2,400
13758,9709,101,16-E,261,400
13759,3869,86,1-E,261,400
13760,3977,101,3-E,234,400
13761,2034,96,15-E,245,400
13762,9824,41,12-I,32,400
13763,3026,101,5-E,236,400
13764,3226,106,14-E,248,400
13765,9895,81,3-E,260,700
13766,6415,86,8-E,236,400
13767,5586,101,4-E,254,400
13768,8299,51,12-E,2,400
13769,4188,91,6-E,260,400
13770,2826,96,1-E,260,400
13771,715,56,1-E,8,500
13772,3312,41,12-E,2,400
13773,11138,101,8-I,237,400
13774,1118,111,16-E,248,400
13775,8078,106,5-E,254,400
13776,893,96,14-E,230,400
13777,5244,43,15-E,26,400
13778,8634,101,8-E,237,400
13779,8871,86,2-E,235,400
13780,5367,101,16-E,230,400
13781,5615,111,15-E,254,400
13782,1072,91,10-E,264,400
13783,3226,106,7-E,260,400
13784,2498,106,10-E,261,400
13785,5419,101,15-E,236,400
13786,11022,81,16-E,267,400
13787,410,101,15-E,260,400
13788,9956,101,5-E,236,400
13789,9114,96,1-E,255,400
13790,10416,41,14-I,8,400
13791,1398,101,4-E,236,400
13792,11954,56,10-E,75,400
13793,6856,106,7-E,264,400
13794,4117,101,8-E,240,400
13795,1434,116,15-E,234,400
13796,876,116,2-E,254,400
13797,9178,86,7-E,236,400
13798,11595,107,7-E,248,400
13799,2394,61,15-E,148,400
13800,6536,96,15-E,236,400
13801,2993,101,13-E,249,400
13802,49,106,10-E,261,400
13803,10753,91,7-E,248,400
13804,277,91,4-E,248,400
13805,10922,46,15-E,8,400
13806,5418,101,3-E,236,400
13807,904,106,14-E,254,400
13808,11074,111,13-E,254,400
13809,6471,51,12-E,3,400
13810,4012,111,10-E,255,400
13811,9096,116,8-E,254,400
13812,8848,101,1-E,236,400
13813,8168,101,9-E,248,400
13814,8311,56,2-E,32,400
13815,9145,101,15-E,273,400
13816,6833,101,2-E,260,400
13817,11272,81,9-E,260,400
13818,4046,103,9-E,230,400
13819,11136,107,15-E,237,400
13820,219,41,7-E,2,400
13821,8633,116,12-E,255,400
13822,2260,101,1-E,236,500
13823,2685,101,2-E,229,400
13824,972,101,16-E,264,400
13825,6813,51,1-E,9,400
13826,8587,116,14-E,259,400
13827,10732,116,4-E,230,700
13828,2968,51,15-E,20,400
13829,692,101,6-E,261,400
13830,9906,41,8-E,21,400
13831,3570,101,2-E,255,400
13832,2935,46,8-E,36,400
13833,5043,116,10-E,237,400
13834,11995,81,3-E,260,400
13835,9407,81,9-E,259,400
13836,8995,96,7-E,236,400
13837,2,101,16-E,230,400
13838,6372,56,5-E,33,400
13839,10527,106,11-E,260,400
13840,9363,97,4-E,235,400
13841,6557,101,14-E,236,400
13842,5962,116,6-I,298,400
13843,60,91,6-E,248,400
13844,11678,91,14-E,243,400
13845,8389,46,8-E,33,400
13846,11525,109,4-E,236,400
13847,135,41,7-E,26,400
13848,10700,116,7-E,260,400
13849,8638,101,12-E,248,400
13850,8275,111,7-E,248,400
13851,9484,101,7-E,231,400
13852,4213,81,10-E,303,400
13853,6708,46,11-E,27,400
13854,7023,96,4-E,230,400
13855,8520,116,5-E,236,400
13856,6495,31,2-E,6,400
13857,3855,81,15-E,236,400
13858,3476,101,7-E,236,700
13859,7082,101,7-E,254,400
13860,6580,81,8-E,260,400
13861,11754,102,9-E,236,400
13862,10607,81,3-E,230,400
13863,3198,41,16-E,9,400
13864,348,21,5-E,6,400
13865,3127,86,15-E,248,400
13866,2635,51,7-E,3,400
13867,6717,86,8-E,261,400
13868,11327,101,13-E,243,400
13869,10964,51,10-E,32,400
13870,11735,91,6-E,259,400
13871,4415,86,2-E,259,400
13872,7781,56,3-E,2,400
13873,9142,41,1-E,8,500
13874,10352,41,9-E,6,400
13875,3107,81,12-E,230,400
13876,8924,41,8-E,6,400
13877,9584,101,7-E,234,400
13878,9381,56,9-I,30,400
13879,8621,81,14-E,237,400
13880,11723,101,4-E,248,400
13881,3444,96,2-E,254,400
13882,11872,62,6-E,156,400
13883,7615,56,7-E,2,400
13884,7253,56,11-E,33,400
13885,6017,41,5-E,38,400
13886,9392,56,9-E,15,400
13887,8316,86,9-E,248,400
13888,1467,41,3-E,6,400
13889,5818,81,4-E,267,400
13890,10389,91,16-E,236,400
13891,11911,101,7-E,259,400
13892,10287,96,7-E,259,400
13893,6688,41,12-E,6,400
13894,2283,81,6-E,230,400
13895,2627,81,11-E,236,400
13896,5065,101,4-E,248,400
13897,342,116,5-E,260,400
13898,6573,101,4-E,236,400
13899,3012,81,3-E,260,400
13900,6979,88,11-E,235,400
13901,6160,76,16-E,138,400
13902,4808,106,3-E,230,400
13903,8039,42,13-E,32,400
13904,11703,101,2-E,267,400
13905,2954,106,1-E,255,400
13906,5878,41,3-E,6,400
13907,763,101,7-E,308,400
13908,2884,111,4-E,230,400
13909,6482,111,1-E,260,400
13910,6504,91,3-E,244,400
13911,2980,111,14-E,261,400
13912,10604,56,11-E,21,400
13913,6622,76,13-E,138,400
13914,3618,86,11-E,248,400
13915,4739,101,8-E,231,400
13916,10597,31,15-E,24,400
13917,1502,96,5-E,236,400
13918,6980,41,2-E,28,400
13919,9496,101,16-E,282,400
13920,7722,51,13-E,71,400
13921,9989,46,6-E,2,400
13922,1606,101,11-E,278,400
13923,7953,111,1-E,260,400
13924,10840,42,6-E,3,500
13925,9413,91,2-E,261,400
13926,446,101,5-E,229,400
13927,11315,116,5-E,236,400
13928,4458,106,4-E,249,400
13929,4428,56,6-E,20,400
13930,6264,41,5-E,20,400
13931,2443,41,15-E,26,400
13932,1947,21,5-E,24,400
13933,10541,96,8-E,230,400
13934,9866,116,15-E,252,400
13935,7925,91,16-E,230,400
13936,10615,116,14-E,260,400
13937,10436,81,8-E,267,400
13938,4019,101,16-E,248,400
13939,4353,76,11-E,148,400
13940,3749,96,4-E,260,400
13941,11655,118,13-E,237,400
13942,4947,116,8-E,236,400
13943,11007,116,1-E,230,400
13944,7297,106,12-E,236,400
13945,11576,42,6-E,21,400
13946,5607,106,5-E,260,400
13947,1405,116,8-E,231,400
13948,5072,46,5-I,71,400
13949,882,116,6-E,259,400
13950,9144,111,12-E,258,400
13951,7427,101,7-E,230,400
13952,600,111,1-E,260,400
13953,1179,96,8-E,258,400
13954,3998,101,7-E,258,400
13955,5724,101,12-E,259,400
13956,4534,106,4-E,254,400
13957,8496,106,8-E,261,400
13958,2883,21,1-E,24,400
13959,2343,101,3-E,260,400
13960,11357,106,5-E,260,400
13961,5305,101,2-E,302,400
13962,9154,81,2-E,230,400
13963,7593,106,15-E,230,400
13964,2538,101,5-E,248,400
13965,7552,101,2-E,236,400
13966,7765,42,5-E,20,400
13967,7992,101,15-E,230,400
13968,3855,116,5-I,261,400
13969,910,81,7-E,260,400
13970,1001,91,3-E,260,400
13971,9348,56,10-E,2,400
13972,3244,51,15-E,15,400
13973,66,56,4-E,4,400
13974,11739,81,13-E,248,400
13975,1756,101,15-E,236,500
13976,4079,96,1-E,260,400
13977,549,101,12-E,236,400
13978,279,106,10-E,260,400
13979,4065,61,7-E,156,400
13980,478,101,9-E,230,400
13981,2127,41,8-E,6,400
13982,7584,108,5-E,248,400
13983,5706,116,1-E,260,400
13984,7500,81,12-E,234,400
13985,1106,81,15-E,242,400
13986,1569,56,1-E,18,400
13987,7154,57,11-E,21,400
13988,2285,56,14-E,16,400
13989,4985,101,10-E,260,400
13990,10271,51,11-E,31,400
13991,4837,56,3-E,75,400
13992,9729,101,8-E,248,400
13993,11862,51,12-E,8,400
13994,7855,111,13-E,264,400
13995,1445,101,7-E,297,400
13996,10835,56,11-E,27,400
13997,9957,76,5-E,156,400
13998,6,81,11-E,260,400
13999,5708,81,15-E,234,400
14000,4034,106,1-E,260,400
14001,11818,101,15-E,237,400
14002,2329,56,3-E,9,400
14003,11981,41,5-E,6,400
14004,3407,41,12-E,8,400
14005,4767,101,4-E,235,400
14006,10834,81,6-E,260,400
14007,2882,41,16-E,8,400
14008,6421,82,13-E,268,400
14009,2953,41,9-E,27,400
14010,4351,106,3-E,261,400
14011,10882,61,8-E,156,400
14012,3156,41,11-E,32,400
14013,5292,121,13-E,144,400
14014,634,41,3-E,6,400
14015,10426,81,8-E,260,400
14016,4996,81,5-E,259,400
14017,2171,116,10-E,243,400
14018,8683,81,1-E,236,400
14019,10434,81,13-E,234,400
14020,8547,81,9-E,259,400
14021,9319,81,8-E,236,400
14022,7742,81,15-E,243,400
14023,4671,43,5-E,8,400
14024,10559,41,7-E,6,400
14025,2051,81,16-E,260,400
14026,8438,56,3-E,34,500
14027,1453,41,1-E,32,400
14028,8721,41,8-E,2,400
14029,11640,42,9-E,8,400
14030,4481,81,9-E,235,400
14031,5831,101,11-E,248,400
14032,4876,21,11-E,6,400
14033,3097,116,5-E,261,400
14034,9874,41,2-E,8,400
14035,11831,56,8-E,8,400
14036,1735,81,9-E,255,400
14037,6835,41,16-E,21,400
14038,10698,101,11-E,248,400
14039,8680,41,1-E,8,400
14040,5195,56,3-E,8,400
